rec_id,given_name,surname,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
rec-754-org,jackson,cherini,dennis street,belmont bayview park,marburg,4507,qld,19680225.0,5300756
rec-1982-org,ruby,goryan,keartland street,nedlyn,scarborough,3023,wa,19351205.0,7204516
rec-1841-org,courtney,bellchambers,brigalow street,glendas,arundel,3041,vic,19001227.0,1025076
rec-1787-org,jared,gajda,letters street,,coombabah,2792,nsw,19560718.0,2380185
rec-655-org,rebecca,trenerry,ashburner street,little glencoe,roxburgh park,2000,wa,19050103.0,2980023
rec-1874-org,jacob,satterley,mclachlan crescent,pyramid cara park,long beach,2042,vic,19570212.0,3993788
rec-405-org,nicholas,polmear,wynn street,bowen palms caravan park,coffs harbour,5017,nsw,19070819.0,3163069
rec-902-org,matthew,clarke,illawarra court,carisbrook,south perth,4670,vic,19340701.0,9975239
rec-202-org,elizabeth,stephenson,hallen close,warra,kununurra,4127,nsw,19121119.0,4481240
rec-400-org,michaela,deese,leason close,craigie lea garden,charlestown,2537,nsw,19360507.0,6307936
rec-1618-org,ashleigh,whiteway,cotton street,tubbarubba,park orchards,3123,vic,19610704.0,5163016
rec-417-org,anna,eisner,creswell street,giants creek vinyard,seven hills,6155,qld,19661231.0,9314098
rec-1307-org,abbey,campbell,adair street,arcadia,wantirna,6051,sa,19211108.0,1327917
rec-1711-org,magnus,boyle,bindiri place,naringal orchard,raceview,2036,qld,19540417.0,1684612
rec-392-org,emiily,beams,kingscote crescent,cromdale,warrane,6163,nsw,19481014.0,5500494
rec-1773-org,benjamin,etherington,westbury circuit,mallaby,apple tree creek,5045,nsw,19950411.0,1615398
rec-99-org,kirra,riddell,rene street,medical centre,burpengary,2774,qld,19140824.0,2031372
rec-1947-org,lily,les,learmonth drive,glenview,patterson lakes,2031,tas,19181114.0,2396732
rec-859-org,alexandra,howie,clancy street,terranora,goodwood,3033,act,19551111.0,4104594
rec-1478-org,nicolas,fogg,wilshire street,safari lodge,lemongrove,2011,wa,19901127.0,3325932
rec-1507-org,harley,switalski,duhig place,rose hall,thornlie,3064,nsw,19270929.0,8619979
rec-1467-org,jacob,hassall,carlile street,torbanlea,yabba north,3623,nsw,19790619.0,6010042
rec-592-org,georgia,cookson,turner place,kapeka,salisbury east,3840,qld,19530305.0,2134191
rec-1192-org,adam,coulson,bertel crescent,gwandalan,wanneroo,2298,sa,19580414.0,8721381
rec-1734-org,dillon,dixon,jane price crescent,lakes retirement estate,broadbeach waters,2480,qld,19901128.0,4907452
rec-1601-org,mikaela,parr,ijong street,,brookdale,3043,nsw,19111221.0,6060304
rec-1064-org,harry,lowry,captain cook crescent,nunkeri (cnr linburn r road,deniliquin,4552,nsw,19891220.0,9931239
rec-1267-org,stephanie,rollins,bullumbir street,oakdale,worongary,2355,nsw,19000908.0,1229055
rec-1903-org,declen,,drosera place,quandialla,yarra junction,800,vic,19760613.0,2291123
rec-1175-org,tabitha,mcgirr,longerenong street,berkeley vlge,barmera,4218,act,19221120.0,6798307
rec-1284-org,d'arcy,tchung,sinclair street,the boulevarde,rosslea,3950,vic,19340806.0,7171127
rec-1769-org,sarah,white,sadlier street,berkeley village,,2263,vic,19310728.0,9902353
rec-1774-org,ryan,noble,ellerston avenue,railway cottage,mount eliza,4850,qld,19890124.0,2038708
rec-1675-org,lachlan,,liverpool street,,moorooka,3756,qld,19120804.0,6023659
rec-1708-org,reece,miels,woronora street,wandearah,leslie vale,3101,nsw,19410117.0,4643316
rec-1656-org,molly,dudley,yolla place,hamilton,cleveland,4006,wa,19710811.0,4887816
rec-1240-org,talissa,matoga,currong street,glen quoin,mirrabooka,6401,vic,19831230.0,5562808
rec-1293-org,jack,,eaglemont retreat,hopetoun quays,scarborough,5045,qld,19390818.0,2970882
rec-1130-org,noah,sounness,leist street,moondani,seaforth,832,qld,19900129.0,6693616
rec-1597-org,louise,breheny,hawker street,,woodcroft,2165,sa,19460104.0,3854020
rec-21-org,zachary,,teakle place,the bowery,yarram,2299,sa,19100817.0,4968103
rec-814-org,dayna,rocca,goodwin street,,sunshine beach,4070,qld,19290208.0,7904154
rec-420-org,carla,chraplewski,myall street,kyree,leichhardt,6726,vic,19311129.0,3589898
rec-422-org,ryan,milburn,rogers street,locn 1383,rostrevor,2065,wa,19760702.0,3069200
rec-1135-org,samantha,moskwa,phillip avenue,riverpark,bacchus marsh,2282,sa,19560206.0,8546803
rec-1010-org,vincent,tkachuk,dooland court,hobbit hole,tomakin,4350,tas,19750227.0,9224161
rec-1884-org,taliah,crouch,dumas street,mermaid plaza dental centre (cnr gold co,dorrigo,7250,nsw,19700716.0,4462202
rec-884-org,kiana,furness,wittenoom crescent,,macquarie fields,2446,vic,19220320.0,5957142
rec-1104-org,bailee,shepherd,rose scott circuit,gillin park,coonawarra,4650,vic,19241019.0,6633998
rec-1353-org,jessica,mac kinder,wright place,,lavender bay,4727,vic,19561122.0,1762120
rec-1397-org,meagan,watkins-lyall,clancy street,,broken hill,4169,sa,19860817.0,5297907
rec-1211-org,emma,munyarryun,warner place,lot nq,dromana,5052,nsw,19580605.0,9443774
rec-1448-org,ethan,bartel,meyrick place,bingletree,tarragindi,3691,nsw,19901001.0,4525246
rec-249-org,joshua,villiers,goyder street,loughmore,adelaide,2484,vic,19730628.0,9653869
rec-1475-org,william,panagaris,dryandra street,emmavale,teesdale,5554,vic,19240824.0,3853135
rec-1983-org,talia,oliveri,ankaa place,westleigh,mosman,3311,qld,19020831.0,8405432
rec-1759-org,jayme,paine,leita court,ripplevale,naremburn,3082,act,19000226.0,4364676
rec-1080-org,lachlan,butt,follett street,eldwick,corowa,4065,nsw,19220712.0,1863874
rec-590-org,toby,geraghty,la perouse street,,west lakes,2141,nsw,19450115.0,3871725
rec-337-org,kelsy,charman,hobbs street,cornucopia,tomakin,4820,vic,19940729.0,1026581
rec-726-org,izaac,pascoe,mugga way,camden,ryde,2602,nsw,19920603.0,7195214
rec-1005-org,jamie,kranz,,rmbh 884,port macquarie,5085,vic,19921217.0,4602627
rec-1115-org,jakob,clarke,leven street,lamington national,primbee,5062,vic,19610203.0,3239832
rec-1877-org,jack,ban,throssell street,killarney,pymble,2570,qld,19530428.0,6593255
rec-897-org,noah,weavell,bromell circuit,eveston park,new town,3934,tas,19980505.0,7187048
rec-1556-org,fergus,eveston,gurr street,glenmore,mount eliza,3037,sa,19231011.0,2687740
rec-563-org,mitchell,mccombes,maranoa street,warrigunya,mount gravatt,4113,nsw,19650101.0,3844704
rec-641-org,anthony,coulson,clarkson street,cadogan,tin can bay,3094,vic,19380218.0,4284362
rec-134-org,charlotte,reid,moorhouse street,ainslie house,karratha,2023,nsw,19910501.0,1804936
rec-343-org,silas,butter,burkitt street,tubrubucca,canley vale,2031,nsw,19431110.0,7275629
rec-399-org,caleb,kennaway,challinor crescent,currandina,minmi,7310,nsw,19690622.0,9192540
rec-622-org,georgia,gamaly,barrington crescent,rmbh 884,deniliquin,5710,qld,19450326.0,9289465
rec-220-org,lynae,morrison,praed place,sunnyspot farm,figtree,5125,nsw,19900803.0,8349507
rec-113-org,callum,dabinet,darebin place,brinjarry,nyah west,4567,sa,19690221.0,4951921
rec-1071-org,michael,tylkowski,ashburton circuit,the market place,st peters,2570,nsw,19290421.0,9384379
rec-962-org,ella,carraill,costello circuit,old post office,darlington,2830,nsw,19110316.0,2401432
rec-1798-org,liam,sedgley,tinderry circuit,brentwood vlge,glen innes,6010,nsw,19270304.0,4782601
rec-1843-org,robbie,nelsen,ipima street,,sunshine,2355,vic,19360330.0,9706001
rec-1241-org,trey,ballantyne,wynter place,belmore river,labertouche,4124,vic,19960209.0,3163579
rec-1038-org,danny,campbell,totterdell street,moama,shellharbour,2209,vic,19951105.0,9554924
rec-1261-org,james,van wijk,macqueen place,noelurma,picnic bay,3147,vic,19091004.0,4476788
rec-941-org,coby,berry,heagney crescent,,cremorne,3078,vic,19260518.0,1390881
rec-517-org,erin,humphreys,endeavour street,lake macquarie vlge,umina beach,4873,nsw,19670519.0,5094045
rec-1976-org,isabella,bradshaw,shenton crescent,heritage est,barwon heads,2261,vic,19610622.0,6315479
rec-1316-org,william,bracci,hann street,upper flat,camp hill,2154,nsw,19470617.0,7315857
rec-65-org,toby,bovill,tyson street,colbes,findon,2640,nsw,19530821.0,4624277
rec-1624-org,kirra,truslove,epacris place,sunnyview,kirribilli,4500,wa,19070603.0,7140227
rec-747-org,lucas,campbell,dyett circuit,kooyong,wangaratta,2594,vic,19520124.0,3068374
rec-1831-org,connor,crossingham,goossens place,allanvale,rostrevor,4109,vic,19101121.0,7142384
rec-51-org,jock,thorpe,cowdery place,the park,tighes hill,2452,vic,19050712.0,5798784
rec-1535-org,matthew,curry,eyre street,cameroo,blackmans bay,2533,wa,19570510.0,6255654
rec-1019-org,jackson,bowerman,maltby circuit,loravilla,bunbury,2260,wa,19940912.0,9147007
rec-239-org,stephanie,westbrook,badimara street,,mount pleasant,2010,act,19520107.0,7788330
rec-1973-org,thomas,weidenhofer,woronora street,war veterans hme,clayfield,4068,qld,19241110.0,7010655
rec-515-org,tynan,abera,haines street,st john of god hospital,ballarat,2303,nsw,19370412.0,5824612
rec-511-org,ashlie,mason,sinclair street,young retirement village,flagstaff hill,3201,nsw,19540731.0,9955736
rec-662-org,james,warneke,namadgi circuit,carrangarra,dalby,3000,nsw,19140410.0,5449129
rec-1151-org,thomas,miles,caley crescent,villa 2,sunshine,4703,sa,19620721.0,8287970
rec-35-org,chloe,arneil,pullen street,blue hills,belmont,4883,nsw,19951224.0,4389592
rec-69-org,sarah,mccarthy,bunurung close,villa 1/4,hope valley,2214,nsw,19420905.0,8365314
rec-1770-org,beau,chandler,fox place,,burwood,4810,tas,19180422.0,4212098
rec-556-org,samantha,limbert,coghlan street,mari-ma farm,clareville beach,5169,vic,19731222.0,1231067
rec-492-org,sam,shrowder,aspinall street,crestwood,eden,4133,vic,19981214.0,9514150
rec-1358-org,caleb,white,couchman crescent,yarawee,rosebud,3796,nsw,19110318.0,3447449
rec-1760-org,george,hope,kitchener street,g i brahman stud,nanneella,6530,vic,19760629.0,9882299
rec-100-org,domenique,paterson,lubuma place,merewether public school,greensborough,3138,qld,19161017.0,4975843
rec-240-org,jesse,rowan-kelly,wentworth avenue,,terrey hills,3134,tas,19620917.0,6056474
rec-998-org,joshua,barritt,westgarth street,,noble park,4208,nsw,19400216.0,3882503
rec-489-org,jasmine,alderson,casuarina street,,wonthella,3610,nsw,19680723.0,7864178
rec-1819-org,ben,shepherd,ironbark crescent,vinder lodge,bicton,5133,qld,19960926.0,2698707
rec-1943-org,nemesia,clarke,derrington crescent,hd curramulka,beechboro,2262,nsw,19870509.0,9760949
rec-40-org,damien,salt,haystack crescent,springdale,joondalup,2029,qld,19120623.0,6804524
rec-1764-org,,leslie,edmondson street,baringa cottage,gorokan,3023,nsw,19460413.0,4197267
rec-1449-org,lachlan,bishop,bateman street,,nowra,4575,wa,19830928.0,9795093
rec-1644-org,emiily,beams,tarrabool street,fronda,andergrove,2075,qld,19011124.0,6512231
rec-1067-org,john,humphreys,gangele street,eastwood cottage,woy woy,4700,vic,19890520.0,6017011
rec-476-org,spencer,royans,yarra street,katalina forrest,taree,3820,act,19420313.0,8155837
rec-258-org,eliza,luchko,kallara close,,woolgoolga,4213,nsw,19410915.0,9271844
rec-1328-org,nicholas,george,dooland court,sh b11,marshall,3074,vic,,6266757
rec-821-org,madeleine,pengryffyn,tuross close,colooli village,,5107,nsw,19290406.0,4242245
rec-1881-org,wilson,pinto,boustead circuit,jewells medical centre,granville,3161,qld,19971229.0,8930019
rec-1422-org,sophie,dietrich,gatton street,seaforth vlge,deer park,3073,qld,19120317.0,3447444
rec-815-org,angus,ryan,herron crescent,sherwood,hawthorn,3106,nsw,19950626.0,1575088
rec-1584-org,patrick,dargaville,cerutty crescent,rosedale,st lucia,3364,nsw,19770925.0,5982994
rec-312-org,blake,moody,studley street,rose vale,riverwood,4869,qld,,4137787
rec-831-org,chloe,clarke,gurnai place,applewoods,edensor park,2518,vic,19350226.0,6067356
rec-1260-org,connor,nguyen,lance hill avenue,kittani,sale,2261,nsw,19860623.0,1825598
rec-199-org,joshua,morrison,santalum street,sec 202,kyabram,5044,sa,19901109.0,7276151
rec-483-org,dale,ottens,bellchambers crescent,antigua,wingham,5290,sa,19421010.0,8176920
rec-1095-org,holly,coffey,endeavour street,dooducinn,brisbane,4860,vic,19200331.0,6863112
rec-68-org,archie,campbell,wagstaff place,belmore river,carlingford,4560,vic,19730903.0,4897470
rec-32-org,willow,froscio,yanda street,st johnof god hospital,keilor,5022,vic,19091226.0,6630637
rec-608-org,courtney,petersen,angophora street,kanangra hostel,altona north,2614,qld,19740401.0,4793337
rec-942-org,jacob,dichiera,solomon crescent,curtin house,harbord,2602,nsw,19741113.0,5508111
rec-1857-org,michaela,thrussell,markell place,nunnook,frenchs forest,6728,qld,19250608.0,1947368
rec-1265-org,caitlin,menzies,adair street,kilnacrott,wentworth falls,2758,nsw,19190514.0,8126161
rec-262-org,charles,trevorrow,duggan street,inishmore,whitebridge,5473,vic,19721022.0,5211176
rec-1516-org,hanna,friebel,mildenhall place,elmwood,blackheath,3561,vic,19861123.0,5878729
rec-75-org,samara,willing,,coolinda,concord,3765,nsw,19270204.0,1045315
rec-1396-org,trinity,campbell,blamey crescent,beauchamp street,clayfield,3021,vic,19000209.0,2793845
rec-1339-org,jack,fernando,hall street,rankin park,mitcham,6006,vic,19460903.0,1944943
rec-917-org,patrick,vincent,outtrim avenue,glendower,willetton,3984,nsw,19510921.0,9836975
rec-1085-org,schkirra,walpole,namadgi circuit,rydellan,bibra lake,2234,nsw,19560330.0,1950180
rec-1124-org,jarod,mccarthy,kanbi place,,osborne park,2166,nsw,19400529.0,6158276
rec-976-org,keelin,priest,albermarle place,kyeema,beaumaris,4506,wa,19100920.0,7236512
rec-1210-org,luke,hindess,gledden street,nairn lodge,clarence park,4703,qld,19771109.0,1089096
rec-1896-org,emiily,morrison,foveaux street,kareela,hamilton,4700,nsw,19430721.0,7972954
rec-1713-org,,reid,prichard circuit,sundown motor vill,oak flats,6163,vic,19660308.0,1911812
rec-1573-org,taliah,lowe,rayment place,colbin park,edithvale,2346,sa,19090206.0,4605726
rec-791-org,thomas,white,forlonge street,cleveland,spearwood,2471,sa,19101219.0,8203692
rec-321-org,emiily,robson,bungonia street,st francis vlge,dianella,5066,wa,19420328.0,9454883
rec-1349-org,jack,weller,tristania street,sect 341,thornbury,4280,nsw,19010507.0,8279243
rec-216-org,keeley,felmingham,angliss place,cranbrook,annandale,2640,nsw,19860811.0,5148092
rec-1681-org,callum,finlay,ebenezer street,arcadia,craigmore,4461,nsw,19550312.0,2783111
rec-1524-org,samantha,millar,ina gregory circuit,,bossley park,4304,sa,19181229.0,2470912
rec-1885-org,dominic,ryan,bargang crescent,yambacoona,bundaberg,2752,nsw,19760328.0,8065627
rec-1968-org,sarah,broadby,companion crescent,tiverton,ballarat,4178,qld,19420323.0,3142033
rec-626-org,kaitlyn,pizanias,sheaffe street,nunton,kemps creek,2502,nsw,19131205.0,4026380
rec-1117-org,samuel,webb,balala place,tourist caravn park,osborne park,5032,vic,19401203.0,9777818
rec-1684-org,holly,stoker,ballumbir street,chetwynd,kirrawee,6009,vic,19300121.0,8123371
rec-1119-org,alexa-rose,smithson,miller street,bright view,albury,3212,qld,19741012.0,2875274
rec-984-org,jackson,camillo,badcoe street,woodleigh,barrack heights,5238,nsw,19451024.0,2240410
rec-1505-org,nicholas,plesa,yerra court,cnjla mntn,springfield,3128,nsw,19000520.0,4417121
rec-1955-org,ethan,leslie,hobart place,thistledoo,bacchus marsh,4575,nsw,19400429.0,4474942
rec-1935-org,harry,berry,mcglinn place,darjeeling,petersham,3805,vic,19540411.0,2732878
rec-1137-org,cameron,noble,tepper circuit,shangrila cvan park,rowville,7004,tas,19260104.0,3664213
rec-695-org,liana,shelley,tarra place,,noble park north,2170,nsw,19941124.0,5175090
rec-903-org,alexa-rose,white,miles place,tourist caravn park,batemans bay,6169,nsw,19590818.0,8035124
rec-425-org,olivia,pettingill,evelyn owen crescent,rangeville,asquith,2261,act,19520801.0,2425353
rec-444-org,zachariah,morcom,dixon drive,bletchly park,toowoomba,2068,wa,19020803.0,1961455
rec-94-org,tuscany,hickinbotham,coranderrk street,torrens grove estate,irymple,4814,nsw,19431004.0,8062541
rec-273-org,tahlia,mccaffrey,joyce place,sundown motor vill,cronulla,3585,nsw,19931209.0,4378802
rec-1657-org,olivia,hobson,louis loder street,summit cottage,kaleen,4870,nsw,19760812.0,4535695
rec-181-org,brigitte,bishop,dooland court,northbridge marina,montmorency,3122,sa,19271211.0,7848970
rec-1720-org,,kiss,pialligo avenue,caravn park,dandenong north,2530,vic,19310218.0,3431125
rec-564-org,arabella,weller,westbury circuit,snake gully,suffolk park,4814,vic,19641224.0,9147387
rec-131-org,samuel,jolly,lorimer place,greenswylde,collie,3222,sa,19690129.0,6221065
rec-1998-org,ryan,vincent,chewings street,wirringulla,daylesford,3072,,19170728.0,2158837
rec-663-org,ella,moody,clarey crescent,locn 217,merrijig,3550,nsw,19350314.0,1440709
rec-1933-org,connor,weaver,fihelly street,orchid square,doubleview,2214,qld,19550613.0,7463808
rec-1898-org,william,mason,macfarland crescent,nioka,prospect,3039,qld,19710305.0,3187117
rec-1887-org,jessica,white,hopetoun circuit,leisure living vlge,martindale,2112,qld,19281109.0,9362402
rec-1542-org,katherine,dicamillo,giffen close,bulala,rye,2518,nsw,19740803.0,6873029
rec-45-org,thomas,blake,earle street,chanak,blue mountain heights,2219,vic,19000627.0,5119652
rec-1201-org,tommi-lee,tuit,vincent place,aranmor,orchard hills,7250,tas,19200805.0,1237681
rec-1326-org,joshua,gilbertson,trumper street,peridon vlge,brisbane,3148,sa,19511114.0,6225856
rec-1097-org,isabella,theodore,churchill way,nioka,redan,2446,vic,19711102.0,2898842
rec-1546-org,sam,webb,bacchus circuit,lakewood estate,dianella,3724,nsw,19970913.0,7194532
rec-565-org,georgia,white,mauldon street,glass house,bargara,4217,nsw,19851129.0,6320718
rec-1149-org,holly,hope,blackett crescent,inglewood,burleigh heads,5048,qld,19760115.0,3385883
rec-760-org,julia,gascoigne,langdon avenue,clarkwood,st clair,5163,nsw,19090104.0,4002060
rec-702-org,michaela,george,florey drive,,greensborough,6160,qld,19750325.0,6129953
rec-357-org,caleb,grigs,dookie street,pmb 63,berala,2456,vic,19700102.0,9579474
rec-261-org,chloe,mcphie,robertson street,langleigh,swanwick,4226,qld,19340310.0,5324627
rec-1991-org,kai,white,cockcroft avenue,allunga,parramatta,4179,,19551009.0,5791061
rec-609-org,isabelle,brookhouse,kavel street,c/-the student village,riverwood,6010,wa,19200905.0,9060410
rec-1314-org,lachlan,hyland,colebatch place,penquite road,new lambton heights,4305,qld,19340129.0,6484656
rec-1380-org,zachary,plane,helen mayo crescent,moreton,lavington,4818,sa,19340303.0,4989033
rec-879-org,isabella,clarke,gillespie street,flr 5 john flynn medical centre,mount victoria,2147,act,19950110.0,4409764
rec-1653-org,alexander,schoenberg,phillips place,glubbaan,preston west,4680,vic,19370716.0,3699681
rec-1113-org,brianna,morrison,coolac place,esk farm,seaton,2566,vic,19131203.0,2277933
rec-1416-org,amy,miteff,john cleland crescent,barkool,blackheath,2036,qld,19160228.0,2583901
rec-377-org,sara,mason,antill street,morgiana,st kilda east,2773,qld,19521024.0,4026880
rec-1141-org,katelin,coulson,weston street,locheil,hinchinbrook,2212,wa,19080328.0,2624790
rec-1856-org,brigette,beattie,,tinaroo falls,rowville,3074,nsw,19940105.0,5329771
rec-1033-org,keziah,painter,ainslie avenue,sec 1,torquay,3205,vic,19191031.0,7801066
rec-518-org,mia,mate,biraban place,tycannah station,woodbine,2198,sa,19450330.0,1787917
rec-1631-org,jack,doroszczonek,osmand street,greenslopes,mount eliza,4220,qld,19400625.0,2654211
rec-271-org,rachel,lipscombe,chewings street,,frankston,3150,sa,19041206.0,8982927
rec-991-org,campbell,golder,affleck place,mlc centre,st albans,3149,qld,19960904.0,6563705
rec-1051-org,jack,belperio,mccaughey street,caravn park,mcleans ridges,4161,nsw,19820827.0,3604688
rec-1236-org,archie,priest,temperley street,sunrest stud,north narrabeen,3995,wa,19831118.0,1585410
rec-1550-org,anita,matson,macpherson street,mlc centre,dural,5555,nsw,19350505.0,8969597
rec-1638-org,lauren,white,kogarah lane,glamiston,hamilton,4068,vic,19771007.0,2117082
rec-1790-org,chelsea,matthews,windradyne street,palm lake resort,mount pleasant,2396,sa,19510711.0,7311371
rec-132-org,lacey,wilkins,yanda street,,great mackerel beach,2500,vic,19350227.0,8712619
rec-49-org,teaha,thorpe,buvelot street,wacharoo,moonah west,7320,vic,19480423.0,5430135
rec-288-org,natalia,george,woollum street,glenview,morwell,6056,wa,19540306.0,7746839
rec-732-org,cassandra,rafanelli,gundara street,,st albans,3020,wa,19270701.0,7377790
rec-1923-org,oscar,rees,cannan crescent,brentwood vlge,cooma,5152,wa,19700718.0,2420340
rec-1659-org,isabella,merenda,state circle,wytaliba,woombye,3551,sa,19160117.0,7739406
rec-310-org,lauren,finlay,colefax place,killarney,chinchilla,4870,act,19020608.0,3951342
rec-1395-org,dylan,thorpe,tarraleah crescent,,normanhurst,6109,vic,19230617.0,3630524
rec-746-org,isaac,woolger,goble street,kookaburra village,bunyip,5022,vic,19090613.0,6001508
rec-637-org,timothy,bellchambers,buggy crescent,medical centre,pymble,2323,vic,19210723.0,6606450
rec-256-org,fraser,tadege,mcinnes street,,scarborough,2870,nsw,19001013.0,3817644
rec-226-org,hayden,ayres,dacomb court,overnewton,newcastle west,3188,sa,19651212.0,5243617
rec-768-org,emiily,moerland,lindrum crescent,colloca vale,bibra lake,3216,vic,19961013.0,4076474
rec-1840-org,bradley,gershon,dalrymple street,john flynn medical centre,coodanup,3264,sa,19930712.0,5762612
rec-1635-org,bree,reid,gooromon ponds road,eldwick,rocky point,6155,nsw,19230129.0,8794990
rec-1020-org,blake,ryan,starling place,berkeley vlge,marsden,5412,nsw,19271027.0,2402765
rec-1327-org,jared,chandler,fihelly street,lamington national,cudal,4210,wa,19471210.0,3870500
rec-1106-org,cade,hand,wenholz street,comer,mount pleasant,2168,qld,19670805.0,7509011
rec-1738-org,timothy,manyem,phillip avenue,blackridge flyfishing school,salisbury,5558,sa,19940222.0,4584639
rec-1592-org,joshua,bycroft,mcarthur east avenue,wacharoo,rostrevor,4340,tas,19990127.0,6190476
rec-1296-org,christian,berryman,cox street,bays hospital,sunshine,2153,qld,19890812.0,5492745
rec-486-org,alexandra,hilton,mceachern crescent,villa 306,chelsea heights,3429,sa,19151113.0,6888119
rec-427-org,emmet,weller,copland drive,,birmingham gardens,4350,wa,19270516.0,6281502
rec-1634-org,aiden,white,swinden street,langleigh,dolls point,2132,nsw,19260109.0,2027617
rec-1377-org,thomas,evison,power street,,haigslea,2880,wa,19970523.0,2858660
rec-1286-org,benjamin,webb,giliruk crescent,cherry court,balwyn north,3622,nsw,19860415.0,1396032
rec-1529-org,izaac,longhurst,,calleen farm,woy woy,7250,wa,19710719.0,8003288
rec-580-org,alec,nguyen,novar street,,yealering,4127,nsw,19911123.0,6598716
rec-119-org,michael,blake,chermside street,bellevue gardens rv,dalby,2750,vic,,5253034
rec-1846-org,angus,finlay,teague street,sec 1,oatlands,2046,wa,19690302.0,4889461
rec-1464-org,makenzi,nirta,leahy close,blue crane farm,spearwood,4487,sa,19701002.0,1655073
rec-1866-org,madeline,white,flora place,whyworry,brookfield,2650,sa,19360423.0,9805880
rec-39-org,jasmine,bloomfield,tennyson crescent,holmeleigh,elanora heights,3918,sa,19371004.0,9415994
rec-1733-org,tasman,webb,quamby place,oora park,pallara,4567,vic,19130305.0,1318736
rec-488-org,james,dabinet,crozier circuit,springbanks,north tamborine,2117,qld,19010730.0,6988962
rec-1613-org,joshua,buccini,william hudson crescent,lochlee,yagoona,4035,vic,19320922.0,6398960
rec-989-org,shelbey,hayball,lucy gullett circuit,c/-cummins theatre,moonah west,5062,vic,19080105.0,1630864
rec-616-org,schkirra,moyse,dines place,greenwood,ryde,3020,wa,19600909.0,3837519
rec-730-org,taliah,de teliga,dakin place,tarwong,gnotuk,5159,vic,19881206.0,9414612
rec-1480-org,georgia,noble,saggers retreat,tumbeeluwa,st peters,4116,nsw,19770902.0,8364458
rec-1506-org,kate,wheatley,tanderra crescent,the willows,forest hill,2472,tas,19560728.0,5603742
rec-387-org,jayden,millar,jardine street,,penshurst,2069,sa,19670521.0,4322749
rec-1564-org,emma,lablack,henry street,,drysdale,2570,nt,19500212.0,1009364
rec-407-org,seamus,blacklow,jardine street,yarras est,ingleba,4860,vic,19140110.0,8739479
rec-163-org,brayden,ryan,fairbridge crescent,walnut grove estate,cora lynn,3152,vic,19901028.0,3131604
rec-1056-org,tristan,hunting,jerrabomberra avenue,elamon cottage,toronto,4873,qld,19430818.0,3644846
rec-1052-org,ella,james-palmer,dodwell street,glenavon,chatham,6058,vic,19921207.0,5759173
rec-472-org,nicole,needham,kooringal,little laura,coochiemudlo island,4670,vic,19560504.0,8844332
rec-1849-org,brinley,royans,,heidsvale,hurlstone park,2067,nsw,19510601.0,4570788
rec-806-org,hayden,hage,medworth crescent,nioka,hawthorn,7025,nsw,19361119.0,5210120
rec-589-org,isaac,pomfrett,dethridge street,our folly,ivanhoe,2444,nsw,19940414.0,6299237
rec-1061-org,brodie,coulson,kirwan circuit,mason street,monto,6076,nsw,19220722.0,3079148
rec-994-org,bailee,droegemueller,adamson crescent,montessa heights,williamstown,2101,nsw,19400606.0,5278611
rec-1850-org,aidan,blackwell,eddy crescent,crosshills,white patch,2121,vic,19980911.0,5406026
rec-162-org,kane,teague,fox place,,atherton,2250,,19730311.0,1712971
rec-740-org,charles,orchard,perry drive,walmarie,mooloolaba,4551,nsw,19581007.0,5130911
rec-553-org,shai,ang,buckley circuit,,toowoomba,6027,nsw,19770121.0,8352082
rec-424-org,jessica,clarke,spofforth street,wombat hill,south melbourne,2122,qld,19450428.0,3942094
rec-235-org,callum,arbuckle,crozier circuit,belmore river,geographe,4555,nsw,19010927.0,1975419
rec-1676-org,brianna,berry,bosworth circuit,table top,mooroolbark,6169,qld,19190207.0,8114973
rec-873-org,danielle,fleet,watterson place,sect 1488,elsternwick,2450,nsw,19660616.0,7967457
rec-1170-org,noah,,mackellar crescent,elston,eumundi,2041,wa,19420106.0,7557625
rec-1479-org,luke,marshman,sangster place,willyaroo street,albion park,4220,wa,19711012.0,3259489
rec-1627-org,aiden,blake,mccormack street,home vlge,northampton,2518,qld,19881122.0,4201500
rec-1304-org,luke,vincent,du faur street,ehwk,rose bay,4122,vic,19731223.0,5930785
rec-654-org,meggie,moulton,morton street,drayton villas,,2262,vic,19240421.0,2503352
rec-431-org,,hawes,captain cook crescent,unt 1,springwood,4659,vic,19470709.0,4489039
rec-1169-org,james,ziersch,luckman place,cranford,osborne park,4825,wa,19870822.0,8683488
rec-227-org,isabella,bhalla,english court,chobe,heywood,4560,wa,19190318.0,7747289
rec-61-org,lily,sideris,hallstrom circuit,jorobe,surry hills,6012,nsw,19150910.0,9848730
rec-1258-org,thomas,finlay,vickery street,brindabella court,page,2160,qld,19520829.0,5555657
rec-372-org,kailey,kooymans,la perouse street,masonic memorial village,redhill,2131,sa,19310813.0,4609850
rec-441-org,olivia,clarke,ingamells street,camphill,mount hutton,6066,qld,19560709.0,4253963
rec-1345-org,chelsea,meadows,,st francis village,surfers paradise,7325,vic,19651103.0,7080277
rec-469-org,jack,ryan,munro street,jinderoo,laang,3044,sa,19111118.0,1314097
rec-1700-org,malakai,sedgwick,abrahams crescent,vermont ret estate,burwood,6102,vic,19870604.0,3815094
rec-172-org,bianca,verco,rowell place,,salisbury,2203,qld,19850520.0,9173391
